round,idno,cntry,trustpeople1,trustpeople2,trustpeople3,politics1,politics2,politics3,politics4,politics5,politics6,politics7,discriminate,optimism,D1,D2,D3,D4R,D5,D6R,D7,D8
6,2404,CH,8,10,9,5,8,8,6,4,NA,5,0,2,1,1,1,4,1,3,1,1
6,2406,CH,8,9,8,7,7,8,7,7,6,6,0,2,2,2,2,3,1,3,2,1
6,2407,CH,4,8,5,4,6,8,3,3,2,1,0,2,1,1,1,4,1,4,1,1
6,2411,CH,2,5,8,5,7,7,8,7,NA,7,0,1,1,1,3,4,1,4,2,1
6,2412,CH,2,4,6,9,8,7,4,8,6,3,0,1,2,2,1,3,1,3,2,1
6,2416,CH,9,9,9,9,9,9,3,3,1,1,0,1,1,1,1,4,1,4,1,1
6,2418,CH,5,5,7,7,5,6,5,4,3,3,0,3,1,2,1,4,1,4,1,1
6,2419,CH,2,4,4,3,5,6,4,NA,NA,NA,0,2,2,3,3,3,2,2,2,2
6,2422,CH,6,5,4,7,8,6,6,5,5,4,0,1,1,1,1,4,1,4,1,1
6,2423,CH,8,8,8,7,9,9,7,7,9,10,0,2,1,1,1,3,1,3,3,2
6,2424,CH,8,8,7,4,3,8,3,5,5,6,0,1,2,1,2,3,1,2,2,1
6,2425,CH,2,7,9,4,8,10,6,4,3,8,0,2,1,1,1,4,1,4,1,1
6,2427,CH,8,8,6,8,9,7,5,4,3,7,0,2,1,2,4,4,1,4,1,2
6,2429,CH,8,5,3,7,5,7,7,5,3,8,0,2,1,2,2,3,1,3,2,1
6,2430,CH,2,8,3,8,10,10,8,8,7,10,0,1,2,2,2,2,1,3,2,1
6,2431,CH,5,7,6,5,6,10,5,5,6,7,0,2,NA,2,2,4,1,3,1,2
6,2433,CH,5,5,7,10,8,10,5,5,10,10,0,2,1,2,3,4,2,4,2,2
6,2434,CH,6,7,9,7,9,9,7,7,8,8,0,3,1,1,2,4,1,4,2,1
6,2435,CH,2,3,0,5,5,5,NA,NA,8,10,0,2,1,1,2,1,1,3,1,3
6,2437,CH,5,5,6,7,7,8,4,5,NA,NA,0,3,1,1,1,3,1,4,1,1
6,2439,CH,4,5,5,NA,NA,8,8,5,6,NA,0,4,2,2,1,2,1,2,2,1
6,2448,CH,5,0,5,0,0,5,2,0,0,0,NA,3,2,2,2,2,4,2,3,2
6,2450,CH,5,7,6,5,10,8,6,6,5,5,0,1,2,2,2,3,2,3,1,2
6,2452,CH,3,5,8,7,8,9,3,5,3,6,0,1,2,1,2,3,1,4,1,1
6,2454,CH,8,8,6,5,7,7,5,5,6,5,0,2,2,3,2,3,2,4,2,1
6,2456,CH,5,NA,7,NA,5,8,6,5,7,8,0,2,3,3,4,2,3,2,3,2
6,2457,CH,3,7,7,NA,6,8,NA,NA,5,NA,0,2,2,2,4,3,2,3,2,1
6,2458,CH,7,7,6,5,2,5,0,3,6,6,0,1,2,2,1,1,1,2,2,2
6,2459,CH,8,8,4,3,8,10,3,3,0,5,0,2,2,1,2,4,1,4,2,4
6,2460,CH,5,4,8,6,8,9,7,7,9,10,0,2,1,2,1,3,1,4,2,1
6,2462,CH,5,5,6,6,5,5,5,5,4,5,0,1,2,2,1,3,1,4,1,1
6,2464,CH,8,8,8,6,7,6,5,5,NA,NA,0,2,1,2,1,4,1,3,1,2
6,2465,CH,7,5,3,4,7,2,5,5,3,3,0,2,1,1,2,4,1,4,1,1
6,2466,CH,6,7,7,7,5,3,5,6,3,4,0,2,1,2,2,3,1,3,1,1
6,2471,CH,6,6,3,5,5,7,6,3,4,6,0,1,2,3,2,2,2,1,2,2
6,2472,CH,7,3,7,9,7,8,7,6,8,9,0,1,1,1,1,4,1,4,1,1
6,2474,CH,8,2,8,9,5,5,8,8,5,8,0,3,1,1,1,4,1,4,1,1
6,2477,CH,2,4,4,9,10,8,8,8,9,7,0,1,2,3,2,3,1,3,2,2
6,2478,CH,7,7,6,6,6,5,5,5,6,6,0,2,2,2,1,3,1,3,2,2
6,2479,CH,6,7,5,4,6,5,3,3,3,4,0,2,2,2,1,3,1,3,2,1
6,2482,CH,6,8,8,8,7,8,7,7,5,6,0,2,1,1,1,4,1,4,1,1
6,2485,CH,3,7,5,4,6,6,2,5,3,7,0,1,1,1,1,2,1,3,1,2
6,2486,CH,7,7,7,6,7,8,6,6,7,5,0,3,2,2,1,4,1,3,2,2
6,2487,CH,6,3,8,3,3,7,3,3,1,6,0,4,2,2,2,3,1,3,1,2
6,2488,CH,3,4,3,7,8,8,7,6,5,3,0,4,1,1,1,3,1,3,1,1
6,2489,CH,5,3,5,7,5,8,8,6,6,5,0,2,2,2,2,2,1,3,2,1
6,2491,CH,7,7,6,9,9,7,5,5,4,8,0,1,1,2,2,3,2,3,1,1
6,2492,CH,7,7,7,7,8,6,4,3,3,3,0,2,2,1,1,3,1,4,1,2
6,2496,CH,6,8,5,8,9,10,6,5,8,8,0,2,2,1,2,3,1,4,2,1
6,2498,CH,6,6,3,5,4,3,3,3,4,4,0,2,1,1,2,4,1,4,1,1
6,2500,CH,5,5,5,6,8,8,4,4,5,6,0,2,1,2,1,2,2,3,2,1
6,2504,CH,4,4,4,5,7,5,4,4,5,7,0,2,2,3,4,2,3,2,2,1
6,2505,CH,8,7,7,7,7,6,5,6,7,5,0,2,1,2,2,3,3,3,1,2
6,2509,CH,8,10,7,8,8,9,6,8,NA,5,0,2,1,2,2,3,1,4,2,1
6,2510,CH,5,8,7,NA,9,9,NA,NA,4,6,0,2,1,2,2,4,1,3,1,1
6,2511,CH,1,3,4,8,7,8,7,7,4,5,0,2,1,1,4,4,1,4,2,1
6,2514,CH,10,8,6,8,9,9,7,6,4,5,0,2,1,2,1,4,1,4,1,1
6,2515,CH,0,7,5,8,8,5,5,7,5,5,0,2,1,2,2,4,1,4,1,1
6,2519,CH,4,8,10,8,9,5,5,7,7,7,0,2,1,1,1,3,1,4,2,1
6,2522,CH,5,7,5,6,5,5,3,3,5,5,0,4,2,1,2,2,2,3,2,1
6,2524,CH,5,5,10,NA,3,0,5,5,NA,5,0,1,2,1,1,3,1,3,2,1
6,2525,CH,9,9,8,8,8,7,6,6,8,9,0,2,1,4,2,3,1,4,2,1
6,2528,CH,6,7,6,5,7,7,4,4,5,6,0,2,1,1,2,3,1,3,1,1
6,2529,CH,4,6,5,NA,6,6,6,5,5,4,1,2,1,2,1,4,1,3,1,1
6,2530,CH,8,7,8,7,5,8,6,3,4,7,0,2,1,2,3,4,1,3,1,1
6,2531,CH,3,5,6,6,7,9,5,5,5,5,0,2,1,1,2,4,2,4,1,4
6,2533,CH,5,6,6,6,5,7,3,4,5,5,0,2,1,1,2,3,1,3,1,1
6,2534,CH,7,8,8,9,6,9,5,5,4,8,0,1,2,1,1,3,1,3,1,1
6,2536,CH,3,7,2,5,5,7,4,3,NA,NA,0,2,1,2,2,4,1,4,1,1
6,2538,CH,6,5,8,9,4,8,5,7,8,9,0,2,1,2,3,4,1,3,2,1
6,2539,CH,7,5,8,7,7,8,7,7,7,8,0,1,2,2,2,2,1,2,1,1
6,2540,CH,6,7,7,8,10,8,6,4,3,1,0,2,1,2,1,4,1,2,1,1
6,2541,CH,7,6,5,2,4,6,4,1,1,2,0,1,1,2,1,3,1,3,2,1
6,2545,CH,4,8,3,NA,0,0,3,3,2,2,0,2,1,2,2,4,1,3,1,1
6,2551,CH,3,7,5,6,8,8,5,4,6,8,0,3,1,2,2,3,1,3,1,1
6,2553,CH,5,7,3,3,7,9,1,0,0,0,0,1,1,3,2,3,2,2,2,2
6,2555,CH,8,8,2,7,9,9,7,4,4,3,0,1,1,3,1,4,1,4,1,1
6,2556,CH,8,8,8,2,1,6,2,3,2,2,0,1,1,1,1,4,1,4,1,1
6,2557,CH,7,5,4,6,7,8,5,3,5,6,0,2,1,2,2,4,2,4,2,2
6,2558,CH,3,5,5,7,9,9,4,4,2,5,0,3,1,1,1,3,1,3,1,1
6,2559,CH,3,2,2,6,5,9,5,5,2,5,0,3,1,2,1,3,1,2,1,1
6,2560,CH,6,7,6,7,8,8,4,3,5,4,0,2,2,1,2,3,2,3,1,2
6,2564,CH,10,10,7,5,8,7,4,5,6,7,0,2,1,3,2,4,1,3,2,2
6,2566,CH,3,3,4,5,8,7,3,2,3,5,0,2,2,2,2,3,1,3,1,1
6,2567,CH,2,5,2,3,NA,9,5,5,2,2,0,1,2,3,1,2,2,2,2,3
6,2568,CH,8,8,7,8,7,9,7,8,6,7,0,1,1,2,1,3,1,4,1,1
6,2569,CH,9,6,5,8,8,7,5,3,8,8,0,1,2,3,2,2,1,2,2,2
6,2570,CH,8,8,5,4,3,3,3,5,1,4,0,2,1,2,1,2,1,2,2,1
6,2571,CH,8,8,3,5,10,9,4,7,5,8,0,2,1,2,1,3,1,3,1,1
6,2573,CH,8,10,9,5,8,8,6,3,5,7,0,2,1,1,1,4,1,4,1,1
6,2575,CH,10,9,7,6,3,9,7,7,NA,NA,0,2,2,1,1,2,1,2,1,1
6,2581,CH,1,1,1,1,1,2,2,2,4,3,0,2,1,2,3,3,1,4,1,2
6,2582,CH,3,6,4,4,7,6,4,6,NA,5,0,1,2,1,3,3,1,3,1,2
6,2583,CH,7,7,8,8,10,8,7,7,5,5,1,1,1,2,2,4,1,4,1,1
6,2584,CH,2,3,9,NA,7,8,NA,NA,6,7,1,3,2,3,3,3,1,3,2,2
6,2585,CH,3,3,3,4,3,3,2,1,1,3,0,2,1,2,3,2,1,3,2,2
6,2586,CH,7,7,6,6,8,8,6,6,3,4,0,2,1,2,2,3,1,3,1,1
6,2589,CH,5,5,5,8,8,7,8,8,6,8,0,2,1,1,2,3,1,4,1,2
6,2592,CH,5,7,7,7,7,7,7,4,4,4,0,2,1,2,2,3,1,3,2,1
6,2601,CH,2,2,2,5,5,5,3,3,NA,NA,0,2,2,1,1,2,1,2,2,1
6,2603,CH,5,5,4,10,10,10,8,8,3,5,0,1,1,3,3,3,1,3,1,1
6,2606,CH,5,8,7,7,8,8,6,5,6,6,0,2,2,2,2,3,2,4,1,1
6,2615,CH,6,6,5,7,8,8,6,6,5,6,0,2,1,1,1,4,1,3,1,1
6,2618,CH,2,3,3,NA,NA,4,NA,NA,NA,NA,0,3,1,1,1,3,1,2,1,1
6,2620,CH,5,5,5,7,5,5,3,5,10,10,0,2,1,1,1,3,1,3,1,2
6,2621,CH,6,7,7,5,5,6,5,5,5,5,0,2,1,1,2,3,1,3,2,1
6,2622,CH,3,5,5,6,8,8,6,6,5,5,0,3,1,1,2,3,1,3,1,1
6,2625,CH,6,9,5,6,6,8,7,7,8,8,NA,1,1,3,2,3,2,3,1,1
6,2626,CH,7,8,4,6,8,4,6,3,0,7,0,2,2,3,1,4,1,3,1,2
6,2627,CH,5,8,8,7,8,7,8,3,1,6,0,2,1,3,1,3,1,3,1,1
6,2628,CH,6,5,6,6,5,6,5,4,4,3,0,2,2,2,2,4,1,3,2,1
6,2630,CH,7,7,5,5,5,8,5,5,4,4,0,2,1,1,1,3,1,3,1,1
6,2631,CH,5,8,5,9,9,9,7,3,7,5,0,1,1,1,1,3,2,4,1,1
6,2634,CH,5,5,5,8,8,8,8,5,6,6,0,1,1,1,1,4,1,4,1,2
6,2637,CH,7,7,5,3,4,7,2,5,1,1,0,2,1,1,1,4,1,4,1,1
6,2638,CH,4,5,8,5,6,7,5,7,5,7,0,2,2,2,1,3,1,3,1,1
6,2639,CH,7,7,8,6,8,9,4,4,4,4,0,2,1,1,1,4,1,3,1,1
6,2640,CH,7,7,7,8,9,6,7,6,8,7,0,2,1,2,1,3,2,4,NA,1
6,2642,CH,8,8,5,6,7,9,8,8,2,1,0,2,2,2,2,3,2,3,1,1
6,2643,CH,8,7,3,8,6,8,5,6,3,9,0,2,1,1,2,4,1,4,2,2
6,2644,CH,8,4,6,6,7,7,6,5,3,7,0,3,1,3,2,4,1,3,1,1
6,2646,CH,7,3,5,5,8,9,5,7,3,3,0,2,2,2,3,3,2,2,2,2
6,2648,CH,6,5,7,9,9,9,7,7,7,8,0,2,1,1,1,4,1,3,1,1
6,2649,CH,5,8,8,5,7,7,6,6,5,5,0,2,1,2,1,4,1,3,1,1
6,2650,CH,5,5,8,8,6,8,5,5,NA,5,1,1,1,1,1,3,2,3,2,2
6,2651,CH,7,10,10,NA,10,10,NA,NA,NA,10,0,3,1,1,1,4,1,4,1,1
6,2652,CH,8,8,5,8,10,9,4,5,0,2,0,1,2,2,1,4,1,3,1,1
6,2659,CH,8,7,7,6,7,8,4,5,3,3,0,2,1,2,2,4,1,4,1,1
6,2666,CH,5,5,4,8,8,7,7,7,8,8,0,2,1,1,3,4,1,4,1,2
6,2668,CH,8,8,7,9,8,9,6,6,8,9,0,2,2,2,2,3,2,2,2,2
6,2670,CH,5,5,5,5,5,6,5,5,4,5,0,3,2,2,2,3,2,2,2,2
6,2672,CH,9,3,8,7,NA,8,8,NA,5,5,0,3,2,NA,1,NA,1,3,2,2
6,2674,CH,5,4,3,5,7,8,4,4,5,3,0,2,1,2,1,4,1,4,2,1
6,2675,CH,6,4,6,8,10,10,6,8,8,7,0,2,2,3,4,3,1,4,2,2
6,2676,CH,4,7,6,5,5,6,6,6,6,5,0,2,1,2,1,2,1,3,1,2
6,2682,CH,2,2,7,8,8,9,5,5,1,4,0,1,1,1,2,2,1,3,1,1
6,2683,CH,6,10,0,0,5,10,0,0,0,0,0,3,1,2,1,4,1,4,1,1
6,2684,CH,8,7,5,6,8,4,6,5,7,7,0,2,2,1,1,4,1,4,2,1
6,2686,CH,7,3,3,5,8,2,7,7,8,5,0,2,1,3,4,4,1,4,1,2
6,2687,CH,5,5,6,6,6,8,6,6,5,8,0,2,1,1,1,4,1,4,1,1
6,2689,CH,7,5,6,8,7,8,8,7,NA,NA,0,2,2,2,2,2,2,2,2,2
6,2690,CH,5,7,3,7,7,7,5,6,6,8,0,4,1,2,2,2,2,3,2,1
6,2692,CH,3,3,6,6,6,9,4,4,3,7,0,2,1,2,2,2,2,2,2,2
6,2693,CH,0,5,7,6,6,10,6,6,5,6,0,2,2,1,1,3,1,2,2,1
6,2695,CH,7,8,8,7,8,NA,6,6,NA,7,0,2,1,1,1,3,1,3,1,1
6,2697,CH,6,8,6,NA,7,6,NA,NA,NA,NA,0,1,2,1,1,3,1,4,2,2
6,2699,CH,7,3,7,5,7,7,3,3,5,6,0,1,1,2,2,4,1,4,1,1
6,2702,CH,2,5,7,NA,NA,8,NA,NA,NA,NA,0,2,1,1,1,3,1,3,1,1
6,2704,CH,8,8,8,6,9,9,4,5,2,6,0,2,2,2,1,2,1,3,2,1
6,2705,CH,8,7,9,5,9,10,5,5,4,7,0,2,1,1,1,4,1,4,1,1
6,2708,CH,8,7,6,7,8,9,7,3,3,2,0,1,2,2,1,4,1,3,2,1
6,2709,CH,10,8,5,7,8,7,5,6,NA,3,0,2,1,1,4,3,1,4,1,1
6,2710,CH,4,7,4,6,4,7,3,3,2,2,0,1,1,2,1,4,1,3,1,2
6,2711,CH,5,5,5,4,4,9,5,5,5,4,0,1,1,2,1,2,1,2,1,1
6,2713,CH,7,8,5,3,3,8,5,6,2,5,0,2,1,2,2,3,2,3,1,1
6,2714,CH,5,8,5,6,7,9,8,6,7,8,0,4,1,1,2,3,1,4,2,2
6,2716,CH,8,8,7,4,6,8,6,6,1,3,0,1,3,2,4,2,1,2,4,3
6,2719,CH,7,7,6,7,8,7,5,6,7,8,0,3,1,1,2,3,1,2,1,1
6,2720,CH,2,6,6,3,3,6,2,2,3,3,0,2,2,3,1,1,1,2,1,1
6,2722,CH,7,7,5,3,3,2,3,4,5,3,0,2,1,2,1,4,1,3,1,1
6,2726,CH,7,7,8,7,7,8,6,5,3,5,0,2,1,3,2,4,1,4,2,1
6,2727,CH,5,7,7,6,8,8,5,5,5,7,0,2,1,1,1,2,1,2,1,2
6,2728,CH,6,7,4,7,6,6,6,5,7,8,0,1,1,1,1,3,1,3,1,1
6,2729,CH,7,9,9,7,7,9,7,7,7,8,0,1,1,1,1,4,1,4,1,1
6,2731,CH,8,7,7,6,6,7,6,5,6,7,0,2,1,1,1,3,1,4,1,1
6,2732,CH,3,5,3,5,8,7,5,5,7,NA,0,1,2,3,2,3,3,3,2,1
6,2733,CH,5,8,7,7,8,8,7,7,5,5,0,5,2,4,4,2,2,1,3,4
6,2734,CH,9,5,3,7,5,5,0,0,0,3,0,2,4,3,4,2,2,1,2,2
6,2738,CH,6,7,4,4,6,7,4,3,NA,7,0,3,1,1,1,3,1,3,1,1
6,2739,CH,3,4,6,7,7,6,5,3,4,5,0,2,2,2,1,2,2,2,2,1
6,2740,CH,7,8,8,2,3,5,2,2,2,1,0,2,2,1,1,4,1,4,2,2
6,2741,CH,8,9,6,5,8,9,5,NA,5,5,0,2,1,1,1,4,1,3,1,1
6,2742,CH,4,7,5,7,9,8,5,5,4,7,0,3,1,1,2,4,1,3,1,2
6,2743,CH,3,3,5,5,3,5,4,4,4,4,1,2,2,2,2,2,1,2,2,1
6,2745,CH,7,6,7,5,5,8,3,5,7,6,0,2,1,1,2,3,1,4,1,1
6,2749,CH,4,9,10,NA,NA,8,NA,NA,NA,NA,0,1,3,1,4,2,1,4,3,1
6,2751,CH,6,8,5,5,5,7,4,5,5,5,0,1,1,1,1,4,1,4,1,1
6,2752,CH,8,8,9,3,5,6,2,2,2,2,0,3,1,1,1,4,1,4,1,1
6,2757,CH,3,5,5,NA,5,5,5,3,NA,NA,0,4,2,1,2,4,1,3,2,2
6,2761,CH,3,7,8,5,7,9,5,6,0,4,0,1,3,4,2,2,4,2,2,3
6,2762,CH,5,6,4,9,6,10,5,5,NA,NA,0,2,1,1,2,4,1,4,2,2
6,2765,CH,6,5,5,7,7,7,4,6,7,5,0,2,1,1,2,3,1,3,1,1
6,2766,CH,6,7,7,8,8,8,7,7,5,7,0,1,2,1,1,4,1,3,1,1
6,2767,CH,7,7,7,6,7,7,6,6,3,3,0,1,1,1,2,4,1,4,1,1
6,2772,CH,0,5,5,6,6,8,6,6,5,7,0,3,2,1,2,3,1,3,2,2
6,2773,CH,6,5,7,3,5,8,2,2,2,1,0,2,1,3,1,3,2,3,2,1
6,2774,CH,7,9,7,7,8,8,8,6,7,7,0,2,2,4,2,3,1,3,1,2
6,2775,CH,3,5,1,3,5,0,0,0,0,4,0,2,2,3,4,1,2,1,3,1
6,2776,CH,6,6,5,8,8,8,6,6,4,8,0,2,2,3,1,2,2,3,2,3
6,2777,CH,7,7,4,2,2,6,3,7,2,8,0,2,2,2,1,4,1,4,1,1
6,2782,CH,5,7,8,NA,7,8,7,7,5,5,0,1,3,3,4,2,1,2,4,3
6,2784,CH,7,8,9,8,9,9,7,9,8,8,0,2,2,2,1,3,1,4,1,3
6,2785,CH,5,4,7,5,9,9,7,7,9,9,0,3,2,2,1,3,1,4,1,2
6,2787,CH,5,6,5,3,3,3,2,2,NA,3,0,2,1,1,1,4,1,4,1,1
6,2788,CH,5,5,6,7,8,7,3,4,3,5,0,2,1,1,1,4,1,4,1,1
6,2790,CH,5,6,0,7,6,6,2,3,5,8,0,3,1,2,2,3,1,2,1,1
6,2793,CH,6,6,5,7,6,7,5,6,4,5,0,2,1,1,1,3,1,2,2,1
6,2795,CH,7,7,7,8,8,8,6,6,5,7,0,2,1,2,2,4,1,3,1,1
6,2797,CH,5,8,7,3,3,6,3,3,NA,NA,0,2,1,2,2,3,1,3,1,1
6,2800,CH,5,5,4,7,9,9,5,5,4,7,0,4,1,2,1,3,1,2,1,1
6,2803,CH,5,10,0,3,6,7,2,1,0,5,0,2,1,2,3,4,1,3,3,2
6,2804,CH,5,5,5,8,8,8,7,NA,6,5,0,2,1,2,1,4,2,4,2,2
6,2805,CH,8,7,7,5,8,8,2,4,0,2,0,2,1,2,2,4,1,3,1,1
6,2806,CH,8,5,8,10,10,10,8,8,10,8,0,2,2,4,3,2,2,3,2,2
6,2807,CH,8,7,9,8,9,9,6,6,5,6,0,3,1,2,1,3,1,3,2,1
6,2809,CH,7,7,6,8,8,8,8,6,5,7,0,2,2,1,3,2,1,2,2,2
6,2811,CH,10,10,5,5,3,7,5,5,5,7,0,3,1,1,4,2,1,1,1,3
6,2812,CH,7,5,6,3,7,7,5,4,5,4,0,1,1,1,1,3,1,4,1,1
6,2813,CH,3,2,1,2,0,0,1,3,3,1,0,2,2,1,1,4,1,4,2,1
6,2814,CH,3,7,7,8,8,10,7,7,8,8,0,2,1,2,1,3,1,4,1,1
6,2817,CH,7,5,5,4,7,8,3,4,4,5,0,2,1,2,1,3,1,4,1,2
6,2821,CH,8,8,8,6,8,8,5,5,4,6,0,2,1,2,2,3,1,3,1,1
6,2822,CH,6,8,8,6,6,8,6,5,6,5,0,2,1,2,1,4,1,4,1,1
6,2825,CH,5,7,5,4,7,7,4,4,3,5,0,1,1,2,1,3,1,2,2,1
6,2826,CH,5,5,2,5,5,5,5,5,2,3,0,3,2,3,3,2,2,2,3,3
6,2828,CH,6,4,6,7,8,9,4,2,5,5,0,2,2,3,3,3,1,4,2,1
6,2830,CH,7,8,8,7,5,8,8,5,7,7,0,2,1,2,2,3,1,3,2,1
6,2832,CH,7,8,8,8,7,8,8,7,6,6,0,2,1,2,1,3,1,3,1,2
6,2834,CH,7,3,6,8,8,9,7,6,5,8,0,2,1,1,1,3,1,2,1,1
6,2835,CH,5,5,5,8,5,10,5,5,5,5,0,4,2,2,1,4,2,4,2,2
6,2836,CH,5,7,6,6,6,3,3,4,2,4,1,2,2,3,2,2,3,2,2,2
6,2839,CH,3,3,4,5,6,6,6,6,6,5,0,2,1,1,3,3,1,3,1,1
6,2841,CH,8,7,6,6,8,8,6,4,7,7,0,2,1,1,2,3,1,4,1,2
6,2842,CH,8,8,7,7,7,7,7,7,3,6,0,3,1,1,1,4,1,3,1,1
6,2844,CH,8,9,7,7,8,8,7,7,6,7,0,2,1,1,1,2,1,2,1,1
6,2845,CH,6,5,3,8,7,7,3,3,1,6,0,2,1,1,1,3,1,4,2,1
6,2847,CH,6,6,5,8,7,7,5,5,2,3,0,3,1,1,1,3,2,4,2,1
6,2851,CH,5,5,5,5,5,5,7,5,8,8,0,2,3,2,2,3,3,3,3,1
6,2852,CH,8,8,7,9,9,9,7,7,6,8,0,2,1,2,1,3,1,3,2,1
6,2853,CH,7,5,7,9,8,8,7,7,4,3,1,2,1,2,1,3,1,3,1,1
6,2854,CH,0,1,1,NA,1,5,1,1,NA,NA,0,2,2,3,1,4,1,2,1,1
6,2855,CH,5,9,7,8,10,10,5,5,8,8,0,2,1,2,1,4,2,4,1,1
6,2858,CH,3,10,8,4,NA,NA,3,2,NA,NA,0,2,1,2,1,4,1,4,2,1
6,2860,CH,3,4,4,5,4,6,4,5,NA,NA,0,1,1,1,1,4,2,4,1,1
6,2861,CH,8,9,7,7,7,8,6,6,7,8,0,2,1,1,1,4,1,3,1,1
6,2867,CH,3,7,5,8,8,8,8,8,8,8,0,3,1,2,2,3,1,2,1,1
6,2868,CH,7,7,8,7,7,8,7,7,7,7,0,2,2,2,2,2,2,2,2,2
6,2872,CH,6,3,4,8,8,8,7,7,5,6,0,1,1,2,2,3,1,3,1,1
6,2874,CH,3,8,8,10,8,8,8,7,8,9,0,2,1,1,2,4,1,4,2,1
6,2875,CH,7,8,8,8,6,8,6,6,7,6,0,4,1,3,3,4,1,4,1,2
6,2876,CH,3,5,5,3,5,5,5,5,5,5,NA,2,4,4,2,2,1,3,2,2
6,2878,CH,8,7,7,6,5,7,4,4,NA,4,0,1,1,2,1,3,1,4,1,1
6,2879,CH,1,3,2,7,8,8,7,7,7,5,1,3,2,2,1,4,1,4,1,1
6,2881,CH,3,6,2,2,4,8,7,5,1,3,0,2,2,4,4,2,1,3,1,1
6,2882,CH,8,8,8,8,8,8,7,8,8,7,0,2,2,2,2,3,1,4,2,1
6,2884,CH,0,7,7,8,8,10,6,6,NA,9,0,3,2,1,1,2,3,2,2,1
6,2885,CH,2,3,1,5,5,5,2,2,2,2,0,2,4,4,3,1,4,1,3,2
6,2888,CH,7,8,7,0,1,5,5,1,1,1,0,1,4,4,1,4,1,3,2,4
6,2890,CH,7,7,5,7,9,9,5,5,NA,NA,1,2,1,1,2,2,2,2,2,1
6,2892,CH,5,9,5,8,8,9,8,6,7,5,0,1,3,2,1,2,1,4,2,1
6,2893,CH,7,7,8,5,8,8,7,7,5,5,0,2,1,1,1,4,1,4,1,1
6,2894,CH,5,7,5,4,8,8,4,4,5,3,0,2,1,1,1,4,1,4,1,1
6,2896,CH,3,8,5,7,7,7,7,5,3,3,0,2,1,1,1,3,1,3,1,1
6,2900,CH,7,7,6,7,7,7,7,6,7,7,0,1,2,1,2,3,1,2,1,1
6,2902,CH,6,8,5,9,10,10,7,6,9,9,0,2,1,1,1,3,2,3,1,1
6,2905,CH,5,4,7,6,8,8,5,5,5,3,0,1,1,1,1,3,1,4,2,2
6,2907,CH,0,NA,0,NA,NA,NA,0,0,NA,NA,1,1,2,2,1,3,1,4,1,1
6,4,CY,6,6,6,2,5,4,1,0,2,0,1,3,2,1,1,3,1,3,1,1
6,11,CY,3,5,4,3,3,1,2,2,7,6,0,4,2,2,3,3,2,3,2,1
6,12,CY,8,3,2,8,9,7,2,2,9,7,0,3,1,1,1,3,1,3,1,2
6,13,CY,3,3,2,7,6,6,5,4,7,5,0,2,1,2,2,3,1,3,1,1
6,14,CY,2,2,2,NA,5,NA,2,2,5,1,0,4,2,4,4,2,3,2,2,3
6,18,CY,3,3,3,5,6,6,2,2,3,3,0,3,1,1,2,3,1,3,1,1
6,20,CY,10,9,2,2,7,2,2,1,6,5,0,1,1,1,1,4,1,4,1,1
6,24,CY,5,5,0,0,0,0,0,0,1,2,0,2,1,1,1,1,1,1,1,1
6,26,CY,8,8,5,4,7,5,3,2,4,7,0,2,1,1,1,3,1,3,2,1
6,28,CY,6,8,3,5,6,7,5,5,7,6,0,2,2,2,1,2,2,2,2,1
6,29,CY,5,5,5,3,4,4,3,2,3,3,0,4,3,3,3,2,4,2,4,3
6,30,CY,3,6,6,6,6,4,3,2,6,6,0,4,1,1,1,4,1,4,2,1
6,31,CY,7,7,6,0,3,3,0,0,0,0,0,2,1,1,4,2,2,2,2,1
6,32,CY,1,3,3,4,2,1,4,5,5,1,0,2,1,1,1,2,1,3,1,2
6,33,CY,6,6,7,5,7,7,7,7,7,3,0,2,1,1,2,NA,1,4,1,1
6,34,CY,6,6,3,7,7,6,4,2,6,3,0,2,1,1,2,4,1,4,4,1
6,35,CY,4,9,6,2,3,7,1,1,6,6,0,1,1,1,1,4,1,4,1,1
6,36,CY,1,5,1,1,6,6,5,5,7,10,0,2,1,2,1,4,1,4,1,1
6,37,CY,5,9,9,1,9,7,1,1,1,1,0,2,1,1,1,4,1,4,1,1
6,38,CY,4,4,5,2,4,3,1,0,5,2,0,1,2,2,1,4,1,4,2,2
6,39,CY,6,6,3,3,6,6,2,2,6,6,0,1,1,1,1,3,1,4,1,1
6,40,CY,6,6,7,3,4,7,3,3,3,3,0,4,2,3,3,3,1,3,2,1
6,41,CY,6,6,6,6,9,9,4,4,6,2,0,2,2,1,2,4,2,4,2,2
6,42,CY,4,4,6,4,4,8,3,3,6,3,0,1,1,1,1,4,1,4,1,1
6,43,CY,6,8,3,3,2,6,5,5,5,5,0,2,1,1,2,2,1,2,2,1
6,44,CY,4,4,4,0,1,4,0,0,5,6,0,2,2,2,1,1,1,4,1,1
6,45,CY,5,9,2,1,3,4,0,0,0,0,0,2,1,1,1,4,1,4,1,1
6,46,CY,1,1,2,1,3,1,0,1,1,1,0,2,1,1,1,4,1,3,2,2
6,47,CY,5,9,5,5,6,2,5,8,5,1,0,2,1,1,1,4,1,4,1,1
6,49,CY,7,5,6,2,2,2,2,2,4,5,0,2,1,2,1,3,1,3,1,1
